step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
64,CASH_OUT,17051.69,C1032527042,17051.69,0,C317596259,289129.2,306180.89,1,0
64,CASH_OUT,960306.85,C1336358470,960306.85,0,C89588966,0,960306.85,1,0
64,TRANSFER,960306.85,C273631269,960306.85,0,C1035103148,0,0,1,0
64,CASH_OUT,37796.75,C758006561,37796.75,0,C2079728909,211905.39,249702.14,1,0
64,TRANSFER,841052.98,C1837436553,841052.98,0,C611839321,0,0,1,0
65,CASH_OUT,215.83,C1831520820,215.83,0,C331175512,3563442.24,3563658.07,1,0
65,CASH_OUT,701168.78,C1795901064,701168.78,0,C1652576276,841462.58,1542631.35,1,0
65,TRANSFER,215.83,C270115029,215.83,0,C1574358644,0,0,1,0
65,TRANSFER,3760068.04,C661110749,3760068.04,0,C90361142,0,0,1,0
65,TRANSFER,701168.78,C1422133318,701168.78,0,C548676992,0,0,1,0
65,TRANSFER,403975.39,C2112892697,403975.39,0,C1785871119,0,0,1,0
65,CASH_OUT,881811.11,C157136573,881811.11,0,C882992570,141736.75,1023547.85,1,0
65,CASH_OUT,446032.95,C289101217,446032.95,0,C514505298,205977.41,652010.36,1,0
65,TRANSFER,174923.28,C2041556759,174923.28,0,C1497527382,0,0,1,0
65,CASH_OUT,385556.82,C1422380255,385556.82,0,C947026739,60032.11,445588.93,1,0
65,TRANSFER,126690.14,C498025851,126690.14,0,C892311426,0,0,1,0
65,CASH_OUT,3760068.04,C1824157901,3760068.04,0,C675598051,622555.65,4382623.69,1,0
66,CASH_OUT,2322909.69,C548911578,2322909.69,0,C1075176822,875613.05,3198522.74,1,0
66,CASH_OUT,107188.41,C2059976574,107188.41,0,C1021456304,696135.43,803323.83,1,0
66,TRANSFER,813133.35,C718215446,813133.35,0,C1200993280,0,0,1,0
66,TRANSFER,126715.84,C147756271,126715.84,0,C650234869,0,0,1,0
66,TRANSFER,79441.66,C1915179121,79441.66,0,C36534041,0,0,1,0
66,CASH_OUT,126715.84,C935524807,126715.84,0,C1309332634,273157.93,399873.77,1,0
66,CASH_OUT,2096634.43,C65342125,2096634.43,0,C282355647,183429.98,2280064.41,1,0
66,TRANSFER,272791.44,C476640492,272791.44,0,C1370530926,0,0,1,0
66,CASH_OUT,813133.35,C952177952,813133.35,0,C884699340,0,813133.35,1,0
66,CASH_OUT,79441.66,C2043684094,79441.66,0,C795372753,2051790.44,2131232.1,1,0
66,TRANSFER,4631432.03,C658423698,4631432.03,0,C329899379,0,0,1,0
67,CASH_OUT,42513.08,C263309564,42513.08,0,C1511183581,0,42513.08,1,0
67,CASH_OUT,1028326.5,C1062379106,1028326.5,0,C1316357800,0,1028326.5,1,0
67,TRANSFER,1028326.5,C582388359,1028326.5,0,C641615589,0,0,1,0
67,CASH_OUT,106460.7,C844080619,106460.7,0,C597435768,1414263.15,1520723.84,1,0
68,TRANSFER,13890.42,C1860550733,13890.42,0,C731457880,0,0,1,0
68,CASH_OUT,2026529.56,C354227932,2026529.56,0,C467042735,511526.05,2538055.62,1,0
68,CASH_OUT,915266.65,C347823837,915266.65,0,C535285535,2415414.35,3330681,1,0
68,CASH_OUT,157494.6,C961780738,157494.6,0,C1786351253,509029.31,666523.92,1,0
68,CASH_OUT,281743.12,C47524114,281743.12,0,C645628840,158099.98,439843.09,1,0
68,CASH_OUT,3512572.72,C451243683,3512572.72,0,C958253769,111846.62,3624419.34,1,0
68,TRANSFER,157494.6,C1123186349,157494.6,0,C1729475937,0,0,1,0
68,CASH_OUT,5800988.12,C1232837961,5800988.12,0,C1664538299,0,5800988.12,1,0
68,TRANSFER,5800988.12,C1770441952,5800988.12,0,C1228502814,0,0,1,0
68,TRANSFER,3512572.72,C1585059557,3512572.72,0,C1250942546,0,0,1,0
69,TRANSFER,2960254.17,C833989982,2960254.17,0,C1897067419,0,0,1,0
69,CASH_OUT,271731.05,C48017106,271731.05,0,C1750307657,0,271731.05,1,0
69,TRANSFER,5521483.54,C505397169,5521483.54,0,C599233021,0,0,1,0
69,CASH_OUT,2147778.33,C515510845,2147778.33,0,C415699959,0,2147778.33,1,0
69,TRANSFER,967954.01,C2109457516,967954.01,0,C908864570,0,0,1,0
69,TRANSFER,175328.85,C1805399811,175328.85,0,C1422711438,0,0,1,0
69,TRANSFER,353313.55,C275034566,353313.55,0,C782534893,0,0,1,0
69,CASH_OUT,967954.01,C1195032652,967954.01,0,C1367255869,0,967954.01,1,0
69,TRANSFER,19776.71,C1567288795,19776.71,0,C1978402788,0,0,1,0
69,TRANSFER,582571.87,C1164571434,582571.87,0,C895361185,0,0,1,0
69,CASH_OUT,175328.85,C215072412,175328.85,0,C386798101,110129.95,285458.8,1,0
69,TRANSFER,2147778.33,C1991870331,2147778.33,0,C501280303,0,0,1,0
69,CASH_OUT,353313.55,C1330110958,353313.55,0,C857281092,2808260.05,3161573.6,1,0
69,TRANSFER,7728992.56,C139632487,7728992.56,0,C1966690861,0,0,1,0
69,CASH_OUT,7728992.56,C403242634,7728992.56,0,C61990291,340622.45,8069615,1,0
70,CASH_OUT,167067.78,C1636013570,167067.78,0,C2066003164,169160.19,336227.97,1,0
70,TRANSFER,1036789.41,C282915164,1036789.41,0,C672400159,0,0,1,0
71,CASH_OUT,2949339.09,C874465366,2949339.09,0,C1545590429,167663.32,3117002.41,1,0
71,TRANSFER,322113.91,C1765119291,322113.91,0,C371379583,0,0,1,0
71,CASH_OUT,91691.75,C1841119507,91691.75,0,C1966998418,329117.96,420809.71,1,0
71,TRANSFER,62091.44,C1985338048,62091.44,0,C1366367431,0,0,1,0
71,TRANSFER,479892.04,C949573914,479892.04,0,C346346824,0,0,1,0
71,TRANSFER,1871553.73,C677678546,1871553.73,0,C646623849,0,0,1,0
71,CASH_OUT,345526.4,C1313615833,345526.4,0,C475338087,210291.99,555818.38,1,0
71,CASH_OUT,62091.44,C979329781,62091.44,0,C1938348365,6296058.91,6358150.35,1,0
71,TRANSFER,91691.75,C1715084286,91691.75,0,C415375205,0,0,1,0
71,TRANSFER,345526.4,C264616990,345526.4,0,C1955514169,0,0,1,0
71,CASH_OUT,386996.34,C1461649383,386996.34,0,C798055687,512943.11,899939.45,1,0
71,TRANSFER,386996.34,C436643721,386996.34,0,C295403005,0,0,1,0
71,TRANSFER,304085.48,C378617827,304085.48,0,C1265131322,0,0,1,0
71,CASH_OUT,479892.04,C1282533102,479892.04,0,C672637887,1600079.29,2079971.33,1,0
72,CASH_OUT,730574.39,C1283613009,730574.39,0,C1291527211,183897.18,914471.57,1,0
72,TRANSFER,2947783.87,C1641673590,2947783.87,0,C227659861,0,0,1,0
72,CASH_OUT,8594065.09,C1456711816,8594065.09,0,C1231373551,5844.51,8599909.6,1,0
72,TRANSFER,10000000,C53057884,18594065.09,8594065.09,C588547519,0,0,1,0
72,CASH_OUT,10000000,C1438388258,10000000,0,C1089455271,81810.42,10081810.42,1,0
72,TRANSFER,3243092.91,C891068137,3243092.91,0,C177386089,0,0,1,0
72,CASH_OUT,622235.32,C615309889,622235.32,0,C755984599,3377968.96,4000204.28,1,0
72,CASH_OUT,3786438.03,C1706727269,3786438.03,0,C98727471,84013.26,3870451.29,1,0
72,TRANSFER,3786438.03,C1659791860,3786438.03,0,C199886377,0,0,1,0
73,TRANSFER,12619.29,C427763831,12619.29,0,C1394804033,0,0,1,0
73,CASH_OUT,193663.9,C682644115,193663.9,0,C242591003,0,193663.9,1,0
73,TRANSFER,193663.9,C1668034974,193663.9,0,C1048930255,0,0,1,0
73,CASH_OUT,684796.16,C1555882195,684796.16,0,C644163395,2754453.54,3439249.7,1,0
73,CASH_OUT,400157.86,C1959804825,400157.86,0,C1005460442,0,400157.86,1,0
74,TRANSFER,4582074.51,C1151172465,4582074.51,0,C2088124795,0,0,1,0
74,TRANSFER,59127.34,C1444290021,59127.34,0,C959470338,0,0,1,0
74,TRANSFER,59813.61,C1934910898,59813.61,0,C547328121,0,0,1,0
74,TRANSFER,4375931.29,C775816840,4375931.29,0,C1539861914,0,0,1,0
74,TRANSFER,85637.08,C1809932675,85637.08,0,C1098977292,0,0,1,0
74,CASH_OUT,74177.92,C146952243,74177.92,0,C570435842,79018.51,153196.43,1,0
74,CASH_OUT,59813.61,C1784961866,59813.61,0,C1245192492,0,59813.61,1,0
74,TRANSFER,1311150.9,C1492220840,1311150.9,0,C839360691,0,0,1,0
74,CASH_OUT,1311150.9,C605093641,1311150.9,0,C721605153,0,1311150.9,1,0
74,TRANSFER,74177.92,C1294027751,74177.92,0,C1027008059,0,0,1,0
74,TRANSFER,158489.29,C1694745551,158489.29,0,C43669214,0,0,1,0
75,CASH_OUT,810039.19,C1922445613,810039.19,0,C461145537,409035.12,1219074.31,1,0
75,TRANSFER,959018.79,C1318698561,959018.79,0,C2115087067,0,0,1,0
75,TRANSFER,810039.19,C756454870,810039.19,0,C1095120189,0,0,1,0
75,CASH_OUT,959018.79,C1566688012,959018.79,0,C1361631138,0,959018.79,1,0
75,CASH_OUT,460436.43,C568175103,460436.43,0,C283083073,0,460436.43,1,0
76,CASH_OUT,9917.27,C1776957208,9917.27,0,C776312807,408610.64,418527.91,1,0
76,CASH_OUT,2066446.27,C725597637,2066446.27,0,C157857444,423086.94,2489533.21,1,0
76,TRANSFER,9917.27,C1267158518,9917.27,0,C1985253789,0,0,1,0
77,CASH_OUT,239473.85,C1878410871,239473.85,0,C891884680,729245.09,968718.94,1,0
77,TRANSFER,819048.34,C1528612318,819048.34,0,C669563371,0,0,1,0
77,CASH_OUT,9039246.82,C378412722,9039246.82,0,C802151575,464686.69,9503933.51,1,0
77,TRANSFER,2149976.69,C1907685273,2149976.69,0,C2107203461,0,0,1,0
77,TRANSFER,239473.85,C729877384,239473.85,0,C1610940627,0,0,1,0
77,CASH_OUT,819048.34,C48810852,819048.34,0,C1460010933,1104098.69,1923147.03,1,0
77,CASH_OUT,2149976.69,C1519673706,2149976.69,0,C1396705699,0,2149976.69,1,0
78,TRANSFER,2254934.36,C65227807,2254934.36,0,C213999906,0,0,1,0
78,CASH_OUT,1735647.47,C1347258113,1735647.47,0,C169356853,0,1735647.47,1,0
78,TRANSFER,1321091.25,C3630973,1321091.25,0,C1609262789,0,0,1,0
78,TRANSFER,1735647.47,C32677445,1735647.47,0,C154560289,0,0,1,0
78,CASH_OUT,2254934.36,C706933703,2254934.36,0,C273430415,364128.61,2619062.97,1,0
78,CASH_OUT,113829.89,C1130541030,113829.89,0,C50502894,0,113829.89,1,0
78,TRANSFER,178569.48,C282621115,178569.48,0,C2027238520,0,0,1,0
78,CASH_OUT,1321091.25,C1817853136,1321091.25,0,C1040572676,0,1321091.25,1,0
79,TRANSFER,1619331.51,C144675030,1619331.51,0,C660991644,0,0,1,0
79,CASH_OUT,1619331.51,C1899697178,1619331.51,0,C553920581,0,1619331.51,1,0
79,TRANSFER,61178.51,C1635325265,61178.51,0,C1782100943,0,0,1,0
79,TRANSFER,664992.86,C2021935445,664992.86,0,C332249974,0,0,1,0
79,TRANSFER,432254.84,C2026655073,432254.84,0,C524492169,0,0,1,0
80,TRANSFER,42659.39,C1702857614,42659.39,0,C952860391,0,0,1,0
80,CASH_OUT,173782.59,C2085532500,173782.59,0,C1628486398,3272453.63,3446236.22,1,0
80,TRANSFER,244814.12,C2138181348,244814.12,0,C1608735206,0,0,1,0
80,CASH_OUT,244814.12,C696147355,244814.12,0,C1941798570,7106855.47,7351669.59,1,0
80,CASH_OUT,42659.39,C73677947,42659.39,0,C1626691330,173558.43,216217.82,1,0
80,TRANSFER,972920.87,C279538198,972920.87,0,C1842012952,0,0,1,0
81,TRANSFER,82527.13,C538871976,82527.13,0,C1208558259,0,0,1,0
81,CASH_OUT,1980800.05,C1774788670,1980800.05,0,C824562042,1779203.4,3760003.46,1,0
81,CASH_OUT,78028.89,C524658055,78028.89,0,C200964845,473519.42,551548.31,1,0
81,CASH_OUT,82527.13,C728143038,82527.13,0,C1407664911,397267.85,479794.98,1,0
81,TRANSFER,78028.89,C1141684760,78028.89,0,C1203351352,0,0,1,0
81,TRANSFER,2737766.8,C1263150351,2737766.8,0,C61517319,0,0,1,0
82,TRANSFER,987591.59,C134383279,987591.59,0,C1363477592,0,0,1,0
82,CASH_OUT,10000000,C1079335762,10000000,0,C615227407,373274.84,10373274.84,1,0
82,CASH_OUT,5338583.38,C1913306809,5338583.38,0,C343563320,31250.62,5369834,1,0
82,CASH_OUT,45077.1,C978467011,45077.1,0,C809689507,126262.18,171339.29,1,0
82,TRANSFER,1534985.07,C1000937208,1534985.07,0,C1880907151,0,0,1,0
83,CASH_OUT,2498370.12,C1275891732,2498370.12,0,C989926584,2343446.74,4841816.86,1,0
83,CASH_OUT,365099.76,C1936595952,365099.76,0,C1416319101,32745.23,397844.99,1,0
83,TRANSFER,1534926.96,C358852719,1534926.96,0,C361327171,0,0,1,0
83,TRANSFER,365099.76,C426265650,365099.76,0,C2019200762,0,0,1,0
83,TRANSFER,2498370.12,C1058391661,2498370.12,0,C167823915,0,0,1,0
83,TRANSFER,286769.07,C1444107396,286769.07,0,C1562027253,0,0,1,0
84,CASH_OUT,10000000,C824646662,10000000,0,C1917849910,0,10000000,1,0
84,TRANSFER,10000000,C792651637,14830219.15,4830219.15,C397396936,0,0,1,0
84,CASH_OUT,296349.8,C1518895613,296349.8,0,C315643365,0,296349.8,1,0
84,CASH_OUT,152331.26,C942925545,152331.26,0,C1633587807,676868.23,829199.49,1,0
84,TRANSFER,152331.26,C397720555,152331.26,0,C1006668962,0,0,1,0
84,TRANSFER,8380.79,C392060027,8380.79,0,C45705350,0,0,1,0
84,CASH_OUT,2627070.5,C771703338,2627070.5,0,C1350764838,463083.63,3090154.12,1,0
84,TRANSFER,39379.45,C1110566935,39379.45,0,C1210547818,0,0,1,0
85,TRANSFER,4094.07,C810305173,4094.07,0,C600417404,0,0,1,0
85,CASH_OUT,8924971.59,C1227042704,8924971.59,0,C585705042,59990.3,8984961.89,1,0
85,TRANSFER,8924971.59,C406938681,8924971.59,0,C579440834,0,0,1,0
85,TRANSFER,678058.75,C722109752,678058.75,0,C43114733,0,0,1,0
85,TRANSFER,1440705.58,C1202805418,1440705.58,0,C1429653947,0,0,1,0
85,CASH_OUT,678058.75,C9701690,678058.75,0,C617022852,7175958.36,7854017.11,1,0
85,CASH_OUT,4094.07,C823346399,4094.07,0,C1910586925,296534.2,300628.27,1,0
86,CASH_OUT,21829.31,C1952555964,21829.31,0,C1702948277,357009.54,378838.85,1,0
86,TRANSFER,10000000,C1843531771,18931607.89,8931607.89,C632110164,0,0,1,0
86,CASH_OUT,372344.58,C2134607507,372344.58,0,C950019767,0,372344.58,1,0
86,TRANSFER,88649.1,C1043173812,88649.1,0,C1425524479,0,0,1,0
86,CASH_OUT,72547.29,C1087665354,72547.29,0,C121215038,79736.28,152283.57,1,0
86,TRANSFER,72547.29,C759761137,72547.29,0,C1046167270,0,0,1,0
86,TRANSFER,6972164.97,C384245570,6972164.97,0,C898480186,0,0,1,0
86,CASH_OUT,6972164.97,C1268472825,6972164.97,0,C2126149202,5680.28,6977845.25,1,0
86,TRANSFER,17822.02,C1763423014,17822.02,0,C2088891396,0,0,1,0
86,TRANSFER,372344.58,C466502993,372344.58,0,C1376830476,0,0,1,0
86,CASH_OUT,8931607.89,C849209216,8931607.89,0,C754619416,141515.57,9073123.46,1,0
87,TRANSFER,115461.48,C1864352304,115461.48,0,C238575749,0,0,1,0
87,CASH_OUT,1083860.21,C202343880,1083860.21,0,C1389958255,0,1083860.21,1,0
87,TRANSFER,114339.1,C702109004,114339.1,0,C1385287774,0,0,1,0
87,CASH_OUT,114339.1,C183849466,114339.1,0,C1798936808,41413.23,155752.33,1,0
88,CASH_OUT,4022408.76,C987446721,4022408.76,0,C1981613973,4542879.5,8565288.26,1,0
88,TRANSFER,337994.64,C425422557,337994.64,0,C1375508405,0,0,1,0
88,TRANSFER,9345700.07,C1453976647,9345700.07,0,C1454683123,0,0,1,0
88,TRANSFER,4022408.76,C743505070,4022408.76,0,C1234529860,0,0,1,0
89,CASH_OUT,43928.31,C2129914105,43928.31,0,C170080123,0,43928.31,1,0
89,CASH_OUT,766631.82,C876716683,766631.82,0,C1473416514,0,766631.82,1,0
89,TRANSFER,268230.43,C163362068,268230.43,0,C2101762472,0,0,1,0
89,CASH_OUT,268230.43,C810552146,268230.43,0,C400913352,0,268230.43,1,0
90,CASH_OUT,249791.3,C712828337,249791.3,0,C1973032153,0,249791.3,1,0
90,CASH_OUT,134515.36,C1389046188,134515.36,0,C257288692,29488.06,164003.41,1,0
90,TRANSFER,113309.55,C20934995,113309.55,0,C601864422,0,0,1,0
90,TRANSFER,134515.36,C1087234685,134515.36,0,C271149484,0,0,1,0
90,TRANSFER,7696836.35,C1641731466,7696836.35,0,C290559240,0,0,1,0
90,CASH_OUT,39664.74,C1334465444,39664.74,0,C247088283,0,39664.74,1,0
90,TRANSFER,39664.74,C1509358186,39664.74,0,C2068734277,0,0,1,0
90,CASH_OUT,703833.48,C973257095,703833.48,0,C782817814,0,703833.48,1,0
90,TRANSFER,1182557.97,C787624212,1182557.97,0,C707993034,0,0,1,0
91,TRANSFER,921668.95,C1152872254,921668.95,0,C1484049545,0,0,1,0
91,CASH_OUT,737285.03,C830817076,737285.03,0,C235145980,0,737285.03,1,0
91,TRANSFER,737285.03,C2082041963,737285.03,0,C484298628,0,0,1,0
92,TRANSFER,19742.71,C199871794,19742.71,0,C1396988344,0,0,1,0
92,TRANSFER,1461930.03,C593029629,1461930.03,0,C1743578484,0,0,1,0
92,TRANSFER,271908.4,C1340312777,271908.4,0,C863062485,0,0,1,0
92,CASH_OUT,21574.55,C313908201,21574.55,0,C1295977505,0,21574.55,1,0
92,CASH_OUT,101903.69,C612571830,101903.69,0,C544677509,280117.63,382021.32,1,0
92,TRANSFER,101903.69,C1615802716,101903.69,0,C1977391812,0,0,1,0
92,CASH_OUT,19742.71,C931340371,19742.71,0,C781083195,2098671.68,2118414.39,1,0
92,TRANSFER,21574.55,C2002083627,21574.55,0,C1024161943,0,0,1,0
93,CASH_OUT,3723738.06,C1143980021,3723738.06,0,C1219235880,3216391.21,6940129.27,1,0
93,PAYMENT,7522.34,C1555413907,183,0,M524536805,0,0,0,0
93,CASH_OUT,96813.67,C1020150147,22003,0,C727801303,9991204.67,10088018.35,0,0
93,TRANSFER,3723738.06,C1553979696,3723738.06,0,C537828065,0,0,1,0
93,TRANSFER,886588.02,C391100177,886588.02,0,C1603792241,0,0,1,0
93,TRANSFER,269545.63,C1904367873,269545.63,0,C156002993,0,0,1,0
93,CASH_OUT,269545.63,C1309775985,269545.63,0,C1771620140,905690.55,1175236.17,1,0
93,CASH_OUT,886588.02,C700848378,886588.02,0,C1731783280,0,886588.02,1,0
93,CASH_IN,261948.14,C1533217708,2584558.94,2846507.08,C643255265,285011.24,23063.09,0,0
93,CASH_OUT,4120.14,C861292985,4120.14,0,C1762318733,0,4120.14,1,0
93,CASH_OUT,175313.96,C1532820276,175313.96,0,C1326115881,2911229.9,3086543.86,1,0
93,CASH_OUT,38150.22,C458914580,38150.22,0,C1918475530,30220.14,68370.36,1,0
93,CASH_OUT,315654.19,C137902575,315654.19,0,C1643523023,0,315654.19,1,0
93,TRANSFER,3206623.39,C1022498421,3206623.39,0,C1697378157,0,0,1,0
93,TRANSFER,315654.19,C676090557,315654.19,0,C1516512243,0,0,1,0
94,TRANSFER,2169679.91,C358188091,2169679.91,0,C329029721,0,0,1,0
94,TRANSFER,2393539.65,C211205523,2393539.65,0,C1430994246,0,0,1,0
94,CASH_IN,222376.02,C1402221855,14435215.61,14657591.64,C1048855692,4439022.13,4216646.11,0,0
94,PAYMENT,14401.23,C927150379,178,0,M1660513537,0,0,0,0
94,CASH_OUT,160623.17,C2020289579,54617,0,C1781732063,17838.3,178461.47,0,0
94,CASH_OUT,161017.43,C1886950723,30718,0,C323159407,0,161017.43,0,0
94,CASH_OUT,445257.43,C1527777491,445257.43,0,C1215602275,0,445257.43,1,0
94,TRANSFER,1454592.61,C708686257,1454592.61,0,C191950817,0,0,1,0
94,PAYMENT,6001.51,C13271388,51581,45579.49,M1909487564,0,0,0,0
94,PAYMENT,2210.29,C54925088,44017,41806.71,M1370767879,0,0,0,0
94,CASH_IN,241569.02,C1430519521,7443014.72,7684583.74,C142383989,6682970.1,6441401.08,0,0
94,PAYMENT,5409.35,C2076375064,31319,25909.65,M2127393240,0,0,0,0
94,CASH_OUT,2393539.65,C1767333284,2393539.65,0,C610460069,5157128.07,7550667.73,1,0
94,TRANSFER,363378.75,C998593582,363378.75,0,C855256022,0,0,1,0
94,CASH_OUT,1454592.61,C824268591,1454592.61,0,C819390198,264042.92,1718635.53,1,0
94,CASH_OUT,175634.03,C1176925716,15685.51,0,C680027685,501880.03,677514.07,0,0
95,CASH_OUT,53062.52,C530884257,53062.52,0,C901438460,4256174.24,4309236.76,1,0
95,PAYMENT,17709.52,C1451962998,0,0,M2053890199,0,0,0,0
95,CASH_IN,244346.23,C1166390028,8417949.23,8662295.46,C1486046100,3591753.61,3347407.38,0,0
95,PAYMENT,14231.57,C556074822,21332,7100.43,M799468641,0,0,0,0
95,TRANSFER,87999.25,C927181710,87999.25,0,C757947873,0,0,1,0
95,CASH_OUT,56745.14,C526144262,56745.14,0,C79051264,51433.88,108179.02,1,0
95,TRANSFER,655676.97,C428343058,655676.97,0,C1518840126,0,0,1,0
95,TRANSFER,218041.27,C1217296991,113,0,C1355623091,0,218041.27,0,0
95,CASH_OUT,193700.92,C1907610064,0,0,C1687285938,1678227.15,1871928.06,0,0
95,TRANSFER,3492056.91,C1323299934,3492056.91,0,C105333987,0,0,1,0
95,CASH_OUT,33676.59,C1000086512,33676.59,0,C1759363094,0,33676.59,1,0
95,TRANSFER,56745.14,C872526349,56745.14,0,C1824885183,0,0,1,0
95,PAYMENT,13699.34,C2061932007,130,0,M406681405,0,0,0,0
95,CASH_OUT,655676.97,C1072220674,655676.97,0,C2110200242,53614.28,709291.25,1,0
96,CASH_OUT,10000000,C333142995,10000000,0,C1990623385,841522.24,10841522.24,1,0
96,CASH_IN,234442.54,C488836273,6043,240485.54,C1925629684,1086716.31,852273.77,0,0
96,PAYMENT,312.69,C644929133,40626,40313.31,M1313204000,0,0,0,0
96,TRANSFER,10000000,C2037845109,18267760.5,8267760.5,C666339947,0,0,1,0
96,PAYMENT,7994.22,C1497933823,30994,22999.78,M1891263729,0,0,0,0
96,CASH_IN,236502.52,C1741794805,1623,238125.52,C284823923,0,0,0,0
97,CASH_OUT,4454632.3,C933443756,4454632.3,0,C791106926,387523.26,4842155.56,1,0
97,CASH_OUT,31329.62,C776765192,31329.62,0,C1465691990,99659.09,130988.71,1,0
97,TRANSFER,707870.44,C1301979362,707870.44,0,C1733162010,0,0,1,0
97,CASH_OUT,707870.44,C858947550,707870.44,0,C1933220701,14476.91,722347.36,1,0
97,TRANSFER,4454632.3,C310812803,4454632.3,0,C1185406486,0,0,1,0
98,CASH_OUT,1273674.05,C1758225011,1273674.05,0,C59790487,0,1273674.05,1,0
98,TRANSFER,427405.08,C1353657671,427405.08,0,C956901713,0,0,1,0
98,CASH_OUT,63624.08,C431038121,63624.08,0,C1925188324,0,63624.08,1,0
98,TRANSFER,8055.06,C1421921119,8055.06,0,C133340407,0,0,1,0
98,TRANSFER,63624.08,C1872359745,63624.08,0,C1089130504,0,0,1,0
98,TRANSFER,2394623.8,C1201856349,2394623.8,0,C1778006925,0,0,1,0
98,CASH_OUT,8055.06,C1544350298,8055.06,0,C912405348,0,8055.06,1,0
99,CASH_OUT,1515291.19,C73290469,1515291.19,0,C1192284712,234869.29,1750160.47,1,0
99,CASH_OUT,4589441.44,C397365515,4589441.44,0,C877334652,394239.02,4983680.46,1,0
99,TRANSFER,130653.37,C379527742,130653.37,0,C312459798,0,0,1,0
99,CASH_OUT,130653.37,C2001925235,130653.37,0,C238467459,89246.77,219900.14,1,0
100,TRANSFER,54994.1,C126342805,54994.1,0,C169029118,0,0,1,0
100,CASH_OUT,1422963.14,C1871604900,1422963.14,0,C45991423,0,1422963.14,1,0
100,TRANSFER,28871.9,C420011443,28871.9,0,C1935426348,0,0,1,0
101,CASH_OUT,891944.51,C1119545712,891944.51,0,C1334770230,0,891944.51,1,0
101,TRANSFER,2388251.16,C808767907,2388251.16,0,C1722945980,0,0,1,0
101,CASH_OUT,2222544,C1196507516,2222544,0,C1496380415,134545.99,2357089.98,1,0
101,CASH_OUT,146681.74,C356110177,146681.74,0,C1772296269,63872.75,210554.49,1,0
101,TRANSFER,2222544,C1529282032,2222544,0,C72798591,0,0,1,0
101,TRANSFER,891944.51,C1150010764,891944.51,0,C21652868,0,0,1,0
101,CASH_OUT,253793.28,C1168663550,253793.28,0,C740111360,525977.66,779770.94,1,0
102,CASH_OUT,656118.37,C1063463883,656118.37,0,C268277254,161482.64,817601.02,1,0
102,TRANSFER,656118.37,C203547819,656118.37,0,C1137673642,0,0,1,0
102,CASH_OUT,1076739.91,C1825306443,1076739.91,0,C1739925176,2186542.64,3263282.55,1,0
102,TRANSFER,872199.82,C1327508355,872199.82,0,C1573144849,0,0,1,0
102,CASH_OUT,872199.82,C1572733222,872199.82,0,C1065349988,5447159.73,6319359.54,1,0
103,CASH_OUT,1254092.1,C1741433244,1254092.1,0,C663883872,0,1254092.1,1,0
103,TRANSFER,137508.01,C2062277295,137508.01,0,C1254777952,0,0,1,0
103,TRANSFER,710385.55,C845451769,710385.55,0,C453650328,0,0,1,0
103,TRANSFER,639468.22,C1675701683,639468.22,0,C348036671,0,0,1,0
104,TRANSFER,803794.53,C2012277914,803794.53,0,C2023785660,0,0,1,0
104,TRANSFER,655294.3,C935429105,655294.3,0,C1630335689,0,0,1,0
104,CASH_OUT,142336.65,C2138181723,142336.65,0,C1941960795,267803.17,410139.82,1,0
104,TRANSFER,86170.94,C111341928,86170.94,0,C192831287,0,0,1,0
104,TRANSFER,306833.41,C1531491177,306833.41,0,C495237092,0,0,1,0
104,CASH_OUT,306833.41,C1665711617,306833.41,0,C659116830,0,306833.41,1,0
104,CASH_OUT,803794.53,C1366228179,803794.53,0,C190485576,305482.84,1109277.37,1,0
105,CASH_OUT,188854.39,C713573924,188854.39,0,C972572502,0,188854.39,1,0
105,CASH_OUT,216351.05,C1463568092,216351.05,0,C1631716263,0,216351.05,1,0
105,TRANSFER,188854.39,C796435829,188854.39,0,C453493362,0,0,1,0
105,TRANSFER,1457085.28,C1648040674,1457085.28,0,C1031027989,0,0,1,0
105,CASH_OUT,2988103.3,C1655503661,2988103.3,0,C1811125343,1402954.55,4391057.85,1,0
105,CASH_OUT,511379.9,C1440012977,511379.9,0,C644163395,3439249.7,3950629.6,1,0
105,TRANSFER,35496.47,C1365223423,35496.47,0,C1732693893,0,0,1,0
105,TRANSFER,40413.81,C906016775,40413.81,0,C2138340769,0,0,1,0
105,CASH_OUT,35496.47,C1303610178,35496.47,0,C1251609442,123871.82,159368.28,1,0
105,TRANSFER,2988103.3,C257797783,2988103.3,0,C1647613503,0,0,1,0
